link,rank,name,name_link,adjust_gross,unadjust_gross,open_date
http://www.boxofficemojo.com/people/chart/?view=Actor&id=milesteller.htm,13,The Spectacular Now,http://www.boxofficemojo.com//movies/?id=spectacularnow.htm,7785800,6854611,8/2/13
http://www.boxofficemojo.com/people/chart/?view=Actor&id=milesteller.htm,15,Rabbit Hole,http://www.boxofficemojo.com//movies/?id=rabbithole.htm,2485100,2229058,12/17/10
http://www.boxofficemojo.com/people/chart/?view=Actor&id=milesteller.htm,2,The Divergent Series: Insurgent,http://www.boxofficemojo.com//movies/?id=insurgent.htm,139105400,130179072,3/20/15
http://www.boxofficemojo.com/people/chart/?view=Actor&id=milesteller.htm,4,Project X,http://www.boxofficemojo.com//movies/?id=projectx2011.htm,61650900,54731865,3/2/12
http://www.boxofficemojo.com/people/chart/?view=Actor&id=milesteller.htm,6,Footloose (2011),http://www.boxofficemojo.com//movies/?id=footloose2010.htm,59077100,51802742,10/14/11
http://www.boxofficemojo.com/people/chart/?view=Actor&id=milesteller.htm,8,That Awkward Moment,http://www.boxofficemojo.com//movies/?id=areweofficiallydating.htm,29242600,26068955,1/31/14
http://www.boxofficemojo.com/people/chart/?view=Actor&id=milesteller.htm,12,Thank You for Your Service (2017),http://www.boxofficemojo.com//movies/?id=thankyou2017.htm,9479400,9479390,10/27/17
http://www.boxofficemojo.com/people/chart/?view=Actor&id=milesteller.htm,14,Bleed for This,http://www.boxofficemojo.com//movies/?id=bleedforthis.htm,5164900,5083906,11/18/16
http://www.boxofficemojo.com/people/chart/?view=Actor&id=milesteller.htm,16,Two Night Stand,http://www.boxofficemojo.com//movies/?id=twonightstand.htm,20600,18612,9/26/14
http://www.boxofficemojo.com/people/chart/?view=Actor&id=clarkduke.htm,1,The Croods,http://www.boxofficemojo.com//movies/?id=croods.htm,203124800,187168425,3/22/13
http://www.boxofficemojo.com/people/chart/?view=Actor&id=clarkduke.htm,2,Bad Moms,http://www.boxofficemojo.com//movies/?id=untitledlucasmoore.htm,118806300,113257297,7/29/16
http://www.boxofficemojo.com/people/chart/?view=Actor&id=clarkduke.htm,4,Kick-Ass,http://www.boxofficemojo.com//movies/?id=kickass.htm,53997100,48071303,4/16/10
http://www.boxofficemojo.com/people/chart/?view=Actor&id=clarkduke.htm,6,A Thousand Words,http://www.boxofficemojo.com//movies/?id=athousandwords.htm,20724000,18450127,3/9/12
http://www.boxofficemojo.com/people/chart/?view=Actor&id=clarkduke.htm,8,Sex Drive,http://www.boxofficemojo.com//movies/?id=sexdrive.htm,10450400,8402485,10/17/08
http://www.boxofficemojo.com/people/chart/?view=Actor&id=clarkduke.htm,3,Hot Tub Time Machine,http://www.boxofficemojo.com//movies/?id=hottubtimemachine.htm,56486500,50287556,3/26/10
http://www.boxofficemojo.com/people/chart/?view=Actor&id=clarkduke.htm,5,Kick-Ass 2,http://www.boxofficemojo.com//movies/?id=kickass2.htm,30685900,28795985,8/16/13
http://www.boxofficemojo.com/people/chart/?view=Actor&id=clarkduke.htm,7,Hot Tub Time Machine 2,http://www.boxofficemojo.com//movies/?id=hottub2.htm,13543100,12314651,2/20/15
http://www.boxofficemojo.com/people/chart/?view=Actor&id=clarkduke.htm,9,A.C.O.D.,http://www.boxofficemojo.com//movies/?id=acod.htm,187900,175705,10/4/13
http://www.boxofficemojo.com/people/chart/?view=Producer&id=ianbryce.htm,1,Spider-Man,http://www.boxofficemojo.com//movies/?id=spiderman.htm,620498800,403706375,5/3/02
http://www.boxofficemojo.com/people/chart/?view=Producer&id=ianbryce.htm,3,Transformers: Revenge of the Fallen,http://www.boxofficemojo.com//movies/?id=transformers2.htm,481335300,402111870,6/24/09
http://www.boxofficemojo.com/people/chart/?view=Producer&id=ianbryce.htm,5,Saving Private Ryan,http://www.boxofficemojo.com//movies/?id=savingprivateryan.htm,408521400,216540909,7/24/98
http://www.boxofficemojo.com/people/chart/?view=Producer&id=ianbryce.htm,7,Batman Returns,http://www.boxofficemojo.com//movies/?id=batmanreturns.htm,350382400,162831698,6/19/92
http://www.boxofficemojo.com/people/chart/?view=Producer&id=ianbryce.htm,9,Transformers: Age of Extinction,http://www.boxofficemojo.com//movies/?id=transformers4.htm,271254400,245439076,6/27/14
http://www.boxofficemojo.com/people/chart/?view=Producer&id=ianbryce.htm,11,World War Z,http://www.boxofficemojo.com//movies/?id=worldwarz.htm,223588400,202359711,6/21/13
http://www.boxofficemojo.com/people/chart/?view=Producer&id=ianbryce.htm,13,Rising Sun,http://www.boxofficemojo.com//movies/?id=risingsun.htm,136278500,63179523,7/30/93
http://www.boxofficemojo.com/people/chart/?view=Producer&id=ianbryce.htm,15,The Beverly Hillbillies,http://www.boxofficemojo.com//movies/?id=beverlyhillbillies.htm,94971600,44029386,10/15/93
http://www.boxofficemojo.com/people/chart/?view=Producer&id=ianbryce.htm,17,Tears of the Sun,http://www.boxofficemojo.com//movies/?id=tearsofthesun.htm,64768200,43734876,3/7/03
http://www.boxofficemojo.com/people/chart/?view=Producer&id=ianbryce.htm,19,Pain and Gain,http://www.boxofficemojo.com//movies/?id=painandgain.htm,53148800,49875291,4/26/13
http://www.boxofficemojo.com/people/chart/?view=Producer&id=ianbryce.htm,21,Howard the Duck,http://www.boxofficemojo.com//movies/?id=howardtheduck.htm,39224100,16295774,8/1/86
http://www.boxofficemojo.com/people/chart/?view=Producer&id=ianbryce.htm,23,Whiskey Tango Foxtrot,http://www.boxofficemojo.com//movies/?id=untitledtinafeycomedy.htm,24001500,23083334,3/4/16
http://www.boxofficemojo.com/people/chart/?view=Producer&id=ianbryce.htm,2,Twister,http://www.boxofficemojo.com//movies/?id=twister.htm,488365000,241721524,5/10/96
http://www.boxofficemojo.com/people/chart/?view=Producer&id=ianbryce.htm,4,Transformers,http://www.boxofficemojo.com//movies/?id=transformers06.htm,414370400,319246193,7/3/07
http://www.boxofficemojo.com/people/chart/?view=Producer&id=ianbryce.htm,6,Transformers: Dark of the Moon,http://www.boxofficemojo.com//movies/?id=transformers3.htm,395249700,352390543,6/29/11
http://www.boxofficemojo.com/people/chart/?view=Producer&id=ianbryce.htm,8,Hancock,http://www.boxofficemojo.com//movies/?id=hancock.htm,283504200,227946274,7/2/08
http://www.boxofficemojo.com/people/chart/?view=Producer&id=ianbryce.htm,10,Speed,http://www.boxofficemojo.com//movies/?id=speed.htm,259030100,121248145,6/10/94
http://www.boxofficemojo.com/people/chart/?view=Producer&id=ianbryce.htm,12,Teenage Mutant Ninja Turtles (2014),http://www.boxofficemojo.com//movies/?id=tmnt2013.htm,211158800,191204754,8/8/14
http://www.boxofficemojo.com/people/chart/?view=Producer&id=ianbryce.htm,14,Transformers: The Last Knight,http://www.boxofficemojo.com//movies/?id=transformers5.htm,129978500,130168683,6/21/17
http://www.boxofficemojo.com/people/chart/?view=Producer&id=ianbryce.htm,16,Forces of Nature,http://www.boxofficemojo.com//movies/?id=forcesofnature.htm,92970700,52888180,3/19/99
http://www.boxofficemojo.com/people/chart/?view=Producer&id=ianbryce.htm,18,Almost Famous,http://www.boxofficemojo.com//movies/?id=almostfamous.htm,53851300,32534850,9/15/00
http://www.boxofficemojo.com/people/chart/?view=Producer&id=ianbryce.htm,20,The Island,http://www.boxofficemojo.com//movies/?id=island05.htm,49900600,35818913,7/22/05
http://www.boxofficemojo.com/people/chart/?view=Producer&id=ianbryce.htm,22,Hard Rain,http://www.boxofficemojo.com//movies/?id=hardrain.htm,37834600,19870567,1/16/98
http://www.boxofficemojo.com/people/chart/?view=Composer&id=warrenellis.htm,1,Lawless,http://www.boxofficemojo.com//movies/?id=wettestcountry.htm,42851800,37400127,8/29/12
http://www.boxofficemojo.com/people/chart/?view=Composer&id=warrenellis.htm,3,The Road,http://www.boxofficemojo.com//movies/?id=road08.htm,9434500,8117000,11/25/09
http://www.boxofficemojo.com/people/chart/?view=Composer&id=warrenellis.htm,5,The Proposition,http://www.boxofficemojo.com//movies/?id=proposition06.htm,2595100,1903434,5/5/06
http://www.boxofficemojo.com/people/chart/?view=Composer&id=warrenellis.htm,2,Hell or High Water,http://www.boxofficemojo.com//movies/?id=hellorhighwater.htm,28282400,27007844,8/12/16
http://www.boxofficemojo.com/people/chart/?view=Composer&id=warrenellis.htm,4,The Assassination of Jesse James by the Coward Robert Ford,http://www.boxofficemojo.com//movies/?id=jessejames.htm,5072000,3909149,9/21/07
http://www.boxofficemojo.com/people/chart/?view=Actor&id=elizabetholsen.htm,1,Avengers: Age of Ultron,http://www.boxofficemojo.com//movies/?id=avengers2.htm,477995400,459005868,5/1/15
http://www.boxofficemojo.com/people/chart/?view=Actor&id=elizabetholsen.htm,6,Martha Marcy May Marlene,http://www.boxofficemojo.com//movies/?id=marthamarcymaymarlene.htm,3410700,2990625,10/21/11
http://www.boxofficemojo.com/people/chart/?view=Actor&id=elizabetholsen.htm,8,Oldboy (2013),http://www.boxofficemojo.com//movies/?id=oldboy2013.htm,2346500,2193658,11/27/13
